n,mac,max_leaf,pdeg,fp32_level,two_body_chunk,pair_chunk,backend,gpu,t,wall_s,far_ms,nsearch_ms,self2b_ms,nbody_ms,overall_near_ms,total_gpu_ms,near_pairs,peak_alloc_mb,peak_total_mb
1047968,0.8,1024,7,0,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.0,10.1916,8061.974,7.205,614.138,1486.767,2108.643,10190.114,21166894.0,2579.99,3726.0
1047968,0.8,1024,7,0,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.01,10.4249,8268.796,8.017,624.639,1503.662,2136.853,10423.491,21469806.0,2579.99,3726.0
1047968,0.8,1024,7,0,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.02,10.6188,8422.842,8.053,635.763,1531.055,2175.405,10617.381,21835286.0,2579.99,3726.0
1047968,0.8,1024,7,0,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.03,10.6282,8414.505,8.124,642.013,1541.495,2192.181,10626.754,22042138.0,2579.99,3726.0
1047968,0.8,1024,7,0,4000000,2000000,widebvh,NVIDIA GeForce RTX 4060 Laptop GPU,0.04,10.6036,8387.052,8.087,642.778,1544.304,2195.718,10602.213,22085570.0,2579.99,3726.0
