run,seed,x,y,force_x,force_y,error_base_x,error_base_y,error_full_x,error_full_y,parallel_error_base,parallel_error_full,parallel_error_gap,rmse_base,rmse_full
0,42,3.578385614813268,-0.6141751846361814,0.0,-1.0,-0.002200793643227516,-0.05984839707925915,0.0028751146227803843,-0.04898714930132031,0.05984839707925915,0.04898714930132031,0.010861247777938843,0.042347810602301195,0.03469875416181374
0,42,5.6309466842946705,2.8626224456890803,0.0,-1.0,-0.005005304759183329,-0.08680048268877272,-0.004621957486310405,-0.07103249114595656,0.08680048268877272,0.07103249114595656,0.015767991542816162,0.061479170743985456,0.05033377240683266
0,42,1.2580898224873867,-4.165853981541993,0.0,-1.0,-0.015226635821050542,-0.020050319773459634,-0.014727066941446203,-0.01490748573591729,0.020050319773459634,0.01490748573591729,0.005142834037542343,0.017802608817879557,0.014817550939079223
0,42,-1.3446888441338238,-6.064775168862893,0.0,1.0,-0.0176058388975473,0.039070316837019003,-0.017457870366892392,0.02561689286012081,0.039070316837019003,0.02561689286012081,0.013453423976898193,0.030302270715504474,0.021920338016943625
0,42,7.5094431841825084,-5.6535057716731645,0.0,-1.0,0.0042118238185041845,-0.019494091263628166,0.00474179851752457,-0.015189175597047966,0.019494091263628166,0.015189175597047966,0.0043049156665802,0.014102465282226069,0.011251571190255067
0,42,-4.645362098371445,-4.385915307916827,0.0,1.0,0.006743162059785632,0.09110857242205733,0.006936534428598193,0.07960076325991744,0.09110857242205733,0.07960076325991744,0.011507809162139893,0.0645996989286707,0.056499544340819906
0,42,1.2118731841176942,6.032538007268702,0.0,-1.0,0.011552678790904186,-0.012490196772627818,0.009927975383616588,-0.011498800166659343,0.012490196772627818,0.011498800166659343,0.0009913966059684753,0.012030573607787157,0.010742138997668524
0,42,-1.9891806225900144,6.672602520169253,0.0,1.0,0.012182580928806891,0.030500517078677458,0.013582656781677832,0.019672767111102385,0.030500517078677458,0.019672767111102385,0.010827749967575073,0.023223875862500045,0.01690423513585472
0,42,-0.8100687150324948,-7.197618024946345,0.0,1.0,-0.01137316265290328,0.008152712721983812,-0.009905934717112264,0.002485294480482958,0.008152712721983812,0.002485294480482958,0.0056674182415008545,0.009894835861614649,0.007221642170393417
0,42,-7.388001712486904,4.1716012509743425,0.0,1.0,-0.010750608850590263,0.06738141220956528,-0.010469289828411613,0.06049498957544053,0.06738141220956528,0.06049498957544053,0.006886422634124756,0.0482484730432671,0.04341226666072586
0,42,-2.528173664393096,-4.217659103830348,0.0,1.0,-0.0066480572771500795,0.05645583503522694,-0.005772889728493616,0.03995023601331532,0.05645583503522694,0.03995023601331532,0.01650559902191162,0.04019613149971665,0.02854249124846098
0,42,-2.9363365185915926,-8.762005022347784,0.0,1.0,-0.0011081824611262892,0.014020491414541314,2.8224795000114655e-05,0.00682460146474273,0.014020491414541314,0.00682460146474273,0.007195889949798584,0.00994490442066626,0.004825763244898231
0,42,9.814839007382272,8.681909454405417,0.0,-1.0,-0.025121382240816656,-0.029272561739809966,-0.02328596989499003,-0.02779150552643106,0.029272561739809966,0.02779150552643106,0.0014810562133789062,0.027276058334189387,0.025637903320825887
0,42,-4.975016787123603,9.969503990079406,0.0,1.0,-0.013970115691277374,0.03447942493056555,-0.014130087107273925,0.02770943997000952,0.03447942493056555,0.02770943997000952,0.00676998496055603,0.02630584417929008,0.021994004013715988
0,42,4.608688140807935,-1.0760147586351518,0.0,-1.0,-0.006405209331858517,-0.060043100675798156,-0.006621218660000325,-0.05215126689360211,0.060043100675798156,0.05215126689360211,0.007891833782196045,0.042697778896266726,0.037172538083585685
0,42,-8.576267066107263,8.554876998388657,0.0,1.0,-0.02319645061074943,0.03810188955359278,-0.022974296649090953,0.033305444183872324,0.03810188955359278,0.033305444183872324,0.004796445369720459,0.03154226774101,0.028610058710228703
0,42,-6.324465095710886,-4.123217414982524,0.0,1.0,0.005310836048230905,0.08047937210108524,0.003650436909303445,0.07527242954279667,0.08047937210108524,0.07527242954279667,0.005206942558288574,0.057031282263842395,0.05328819915752499
0,42,-6.8682380140408075,7.577678032888915,0.0,1.0,-0.012740189134205326,0.05108637191769072,-0.010819820611799702,0.04505086519237944,0.05108637191769072,0.04505086519237944,0.006035506725311279,0.03722989265958164,0.032761631313576796
0,42,1.7869932867734963,3.184082499092735,0.0,-1.0,0.010057345935505346,-0.02187192835468818,0.012248248764675573,-0.015329655488915933,0.02187192835468818,0.015329655488915933,0.006542272865772247,0.017022506531340187,0.013874760091803877
0,42,-1.789004051611018,-9.740216138999687,0.0,1.0,-0.010467382702143868,0.02626912420151184,-0.006629052194865426,0.016935573271488646,0.02626912420151184,0.016935573271488646,0.009333550930023193,0.019995411810557886,0.012859976186529481
0,42,1.8623548716880887,-6.99955256293267,0.0,-1.0,0.0020921840293374183,-0.026841928505719703,0.0015263496859040382,-0.019454126500905555,0.026841928505719703,0.019454126500905555,0.007387802004814148,0.01903767790355198,0.013798419860203108
0,42,1.72246386370073,-3.2538554121622747,0.0,-1.0,-0.0066953433365485315,-0.03309061302260341,-0.008811583897556985,-0.025245941415585893,0.03309061302260341,0.025245941415585893,0.007844671607017517,0.023872749031122867,0.01890769114332684
0,42,6.0078258674107765,-8.866548128936534,0.0,-1.0,0.008363895520791004,-0.03826186925111991,0.010108434066399524,-0.03281227618395072,0.03826186925111991,0.03281227618395072,0.0054495930671691895,0.02769409130909067,0.02427782844126103
0,42,-0.1974665847120658,9.303351150180383,0.0,1.0,0.012087669589418593,0.0080238756049585,0.008205604174036207,0.006916831086964573,0.0080238756049585,0.006916831086964573,0.001107044517993927,0.010259004235957873,0.007588626099188177
0,42,-0.5633223126794658,-4.9515217917060905,0.0,1.0,-0.022944885548784308,0.014235638131222694,-0.02047075634880262,0.01185002182873246,0.014235638131222694,0.01185002182873246,0.0023856163024902344,0.019093469640821342,0.016725353252375248
0,42,0.4392667851045271,-1.2980671441298757,0.0,-1.0,0.0018599929862801248,0.005706520198599409,0.001525866111475628,0.006340410473511528,-0.005706520198599409,-0.006340410473511528,0.0006338902749121189,0.004244051524547876,0.004611348629347191
0,42,6.933359813585504,8.41799925626339,0.0,-1.0,-0.0151183422757699,-0.028812916016782486,-0.013225213076026629,-0.022518695330823624,0.028812916016782486,0.022518695330823624,0.006294220685958862,0.0230081333723261,0.01846615688643367
0,42,1.14821115177714,-8.317353342945328,0.0,-1.0,-0.019015091810250462,-0.0011725144181424368,-0.015347185883546055,0.0012088028993433725,0.0011725144181424368,-0.0012088028993433725,0.0023813173174858093,0.013471238001999038,0.010885708957012774
0,42,-4.64855173920056,3.3875631199819534,0.0,1.0,-0.00972854063719171,0.08495543756414364,-0.008653634198602614,0.07343576707769345,0.08495543756414364,0.07343576707769345,0.011519670486450195,0.060465158871223515,0.05228621840950285
